OrderID,ProductID,Quantity,UnitPrice
636,23,4,430.47
636,154,3,347.47
637,173,4,279.75
637,193,4,199.35
637,127,3,257.8
638,86,5,553.01
638,92,2,449.9
638,166,3,871.52
639,154,2,314.08
639,88,5,900.01
639,139,2,441.73
640,21,1,227.98
640,108,5,559.06
640,29,2,658.47
640,129,3,342.31
640,140,3,683.77
640,11,3,103.8
640,134,4,113.15
641,57,2,349.3
641,148,4,291.72
641,90,2,108.95
641,192,5,60.66
641,105,4,282.68
641,177,1,461.44
641,193,3,221.39
642,194,1,735.04
642,104,2,1012.12
642,78,1,332.78
642,54,2,154.17
643,199,4,620.56
643,175,4,422.39
643,19,4,308.98
644,179,3,887.0
645,96,5,458.28
645,54,4,140.96
645,78,4,450.73
645,110,1,571.51
645,159,4,355.65
645,151,4,506.36
645,123,1,825.01
646,177,4,500.12
646,151,1,491.7
646,159,5,382.31
646,90,2,106.5
646,176,1,74.85
646,126,3,194.37
646,7,4,199.11
647,83,4,644.0
648,158,5,724.86
648,106,1,296.06
648,25,4,357.73
648,3,2,487.99
649,71,1,61.32
649,179,4,914.35
649,145,4,115.9
649,100,2,781.87
649,138,5,212.87
649,168,1,807.89
649,186,1,397.35
649,13,4,695.57
650,2,2,154.36
650,100,1,908.42
650,199,2,673.96
650,191,5,130.19
651,59,5,214.45
651,183,4,726.65
651,114,4,114.57
651,180,5,691.81
651,30,3,496.43
651,26,1,815.7
651,43,1,12.22
651,36,5,142.54
652,18,2,788.55
652,17,2,712.48
652,23,2,391.08
652,68,2,163.94
652,171,4,630.09
652,92,5,424.15
652,122,3,31.49
653,18,2,745.09
653,169,4,237.29
653,48,1,484.38
653,150,1,426.36
653,106,3,233.15
653,30,1,452.96
653,144,2,363.86
653,11,2,91.21
654,55,5,414.28
654,49,1,127.7
654,170,2,541.13
654,122,2,36.51
654,123,1,851.13
654,26,1,776.88
654,45,2,845.51
654,100,4,869.98
655,58,3,732.08
655,68,1,205.29
655,105,3,233.15
655,16,5,533.44
655,193,2,230.71
655,111,2,13.83
656,158,3,706.51
656,131,1,647.99
656,105,1,252.74
656,166,5,755.75
656,194,2,630.32
656,163,1,134.29
656,41,4,702.18
656,62,3,628.48
657,138,4,249.96
657,155,5,35.1
657,84,5,306.33
657,79,5,848.5
657,121,3,728.42
658,178,5,234.64
658,126,1,198.25
659,162,3,56.97
659,69,3,388.89
659,70,5,927.63
659,74,3,245.0
659,153,3,87.85
660,72,2,263.97
660,68,3,206.57
660,154,3,271.93
660,109,5,500.45
660,172,4,77.71
660,169,2,259.8
660,49,3,100.84
661,53,4,117.21
661,154,4,289.55
661,163,3,123.02
661,87,4,179.08
662,38,5,653.89
662,66,1,154.4
662,156,3,504.4
662,19,4,307.52
662,65,5,726.35
662,32,3,263.37
663,51,4,788.7
663,69,1,330.46
663,14,1,112.46
663,110,1,579.5
663,161,1,184.1
663,126,5,183.33
663,153,2,98.4
664,191,1,133.79
664,176,5,78.54
665,3,5,495.54
666,73,5,447.53
666,111,5,13.84
666,62,2,643.99
666,60,5,26.05
666,57,2,310.7
667,99,2,268.42
667,53,5,113.43
667,139,3,573.82
668,32,2,229.5
668,25,3,355.95
668,64,2,66.69
668,105,4,272.18
668,57,5,310.27
668,62,4,749.75
668,118,1,188.33
668,157,4,443.06
669,114,3,116.21
669,39,4,223.04
669,190,5,620.38
669,99,1,246.02
669,158,5,684.88
669,193,4,201.17
669,98,3,81.03
669,6,1,606.25
670,44,3,668.51
670,104,4,997.27
670,54,4,170.02
670,56,5,824.53
670,81,1,809.69
670,91,1,545.61
670,71,3,64.17
671,98,1,88.52
671,6,3,669.4
671,126,3,180.29
671,112,3,182.45
671,186,2,372.67
671,115,5,723.97
672,10,1,168.53
672,98,2,83.52
672,94,5,557.07
672,13,1,659.39
673,116,2,138.36
673,39,3,224.9
673,76,1,90.88
673,37,1,522.1
673,112,5,167.63
674,74,2,309.35
674,141,2,380.55
674,121,1,849.32
675,198,2,204.3
675,26,4,790.78
676,186,3,409.21
676,46,3,678.93
676,40,1,652.01
676,137,1,371.87
676,48,2,553.59
676,63,2,62.49
677,62,3,690.96
677,156,4,577.45
677,95,1,232.7
678,42,4,244.26
678,164,3,564.07
678,156,4,577.15
678,194,4,766.1
679,135,4,742.59
679,120,5,998.92
679,166,2,883.06
679,134,4,111.56
679,91,1,488.58
679,156,5,530.3
679,148,3,322.97
680,155,3,31.26
680,106,3,255.03
681,51,5,885.87
681,193,2,227.69
681,5,3,602.79
681,56,2,696.26
681,112,2,136.8
681,199,3,810.48
681,164,4,634.68
681,38,3,608.24
682,119,2,97.63
682,34,1,242.82
682,107,1,640.19
682,14,4,120.9
683,20,4,305.75
683,154,3,260.3
683,76,5,91.74
683,91,1,495.53
683,132,5,793.01
683,142,1,282.56
683,123,5,766.28
684,7,3,206.34
684,115,1,740.47
684,104,5,970.07
684,86,4,492.43
684,157,4,431.87
684,118,1,224.31
685,40,4,614.47
685,97,3,472.7
686,37,4,497.13
686,196,2,738.45
686,51,3,769.88
687,35,5,85.83
688,107,2,699.15
688,39,1,207.16
688,110,1,541.61
688,141,4,384.38
689,57,2,342.34
689,120,4,1049.53
690,21,3,257.26
690,172,3,85.4
691,67,2,429.16
691,148,5,294.13
691,143,3,489.52
691,141,2,455.26
691,190,1,578.31
691,85,3,698.08
691,162,5,53.65
691,171,4,561.23
692,152,3,258.97
693,38,2,520.18
693,143,2,544.93
694,40,5,628.76
694,26,1,740.69
694,179,5,790.52
694,139,1,495.51
694,130,1,369.24
694,93,4,490.97
694,106,4,236.61
694,191,3,157.83
695,31,4,248.18
695,79,2,804.53
695,61,5,524.96
695,125,3,909.56
695,126,3,175.97
695,102,1,302.68
696,22,5,432.4
696,189,1,843.0
697,14,2,113.97
697,1,3,660.35
697,121,3,869.09
698,11,3,108.72
698,43,5,10.96
699,11,2,81.45
699,158,4,747.73
700,28,1,776.96
700,69,3,338.63
700,152,5,246.49
700,75,5,765.86
700,158,3,625.34
700,135,3,592.03
700,19,4,285.04
700,157,3,438.4
701,76,2,111.42
701,168,3,932.61
701,181,2,482.14
701,103,2,585.4
701,108,1,644.89
702,16,2,617.94
702,151,4,398.21
703,39,3,229.05
703,186,5,397.46
703,19,4,248.61
704,105,2,242.12
704,32,1,288.65
704,165,4,294.7
704,172,1,74.34
704,142,3,261.32
704,187,4,158.97
704,151,4,449.28
705,116,5,156.21
705,35,2,106.03
705,84,2,243.66
705,191,4,156.78
705,182,3,625.88
705,109,2,416.85
706,132,2,1007.68
706,155,1,31.62
706,127,3,308.84
706,72,3,266.42
707,1,3,642.41
707,27,5,276.18
707,124,4,147.83
707,198,5,247.48
707,129,5,329.52
707,52,1,702.53
708,185,1,248.07
708,152,1,268.31
708,141,4,411.78
708,75,5,996.75
708,138,3,254.72
708,194,2,802.13
708,117,3,294.62
708,12,1,906.28
709,172,5,76.26
709,149,2,530.45
709,66,4,153.05
709,102,1,269.77
710,13,3,769.02
710,20,1,388.02
710,71,5,66.43
710,138,5,226.52
710,140,1,640.09
710,107,4,761.18
710,5,3,586.74
711,140,4,580.86
711,168,2,740.05
711,52,1,886.53
712,34,2,231.5
712,192,3,59.6
713,42,3,324.46
713,110,5,701.32
713,53,1,135.96
713,187,1,189.82
713,93,1,557.03
713,25,1,359.52
713,196,3,864.66
714,30,5,418.41
714,196,5,861.48
714,116,1,147.14
715,172,2,79.45
715,158,3,694.89
715,72,5,260.67
715,22,1,561.05
715,92,2,466.52
715,24,2,583.25
715,91,5,557.83
715,46,3,551.47
716,88,4,900.62
717,132,2,980.75
717,199,5,643.37
718,199,4,817.32
718,151,4,462.77
718,192,3,54.76
718,179,1,778.73
718,18,2,694.75
718,191,3,115.63
718,59,3,205.65
718,169,4,265.15
719,81,1,981.58
720,25,1,320.58
720,153,4,100.17
720,134,5,111.25
721,31,4,227.11
721,160,1,793.65
721,9,3,572.47
721,164,2,670.52
721,82,4,432.53
721,63,3,84.38
722,106,4,285.65
722,20,3,303.74
722,136,1,548.1
722,94,5,713.97
722,128,1,32.78
722,79,1,786.98
723,197,5,731.17
723,86,2,611.93
723,82,3,349.33
723,32,5,284.26
723,47,1,165.57
724,142,1,329.01
724,169,4,238.22
724,77,3,802.47
724,26,1,725.33
724,104,1,784.24
725,28,1,936.76
726,93,2,563.68
726,104,2,768.88
726,139,5,448.91
726,28,1,886.55
726,68,1,196.37
726,41,2,725.49
726,152,5,247.53
726,144,4,355.93
727,175,3,372.41
728,127,5,289.94
728,141,2,437.0
728,61,3,620.7
728,16,4,525.32
729,149,5,565.44
729,74,1,271.26
729,69,2,332.48
729,64,2,82.07
729,158,5,701.67
729,32,2,225.8
729,181,1,404.92
730,64,4,65.85
730,191,2,121.22
730,12,1,749.65
730,188,2,953.8
731,179,3,836.95
731,4,2,88.56
732,186,3,418.91
732,166,4,892.96
732,32,3,269.52
733,170,2,680.38
733,52,3,774.48
733,163,3,121.19
733,38,4,480.49
733,53,1,116.2
733,100,5,902.04
733,91,4,517.07
733,49,3,100.59
734,73,1,421.35
734,72,5,241.3
734,46,4,526.63
735,78,4,436.73
735,165,3,352.97
735,58,2,763.84
735,116,2,145.86
735,52,2,658.49
735,177,4,543.66
736,142,3,267.18
736,131,1,653.09
736,165,5,285.72
736,38,4,623.82
737,17,1,644.8
738,73,5,493.77
738,65,5,710.44
738,63,5,79.77
738,194,4,822.06
739,39,3,281.57
740,146,4,959.57
740,88,3,746.52
740,1,4,726.16
740,124,5,167.76
740,50,3,239.53
740,48,4,499.74
740,28,2,866.52
741,12,4,814.83
741,87,5,144.0
741,92,1,342.11
741,121,2,719.57
741,195,1,655.94
741,62,4,612.3
742,27,5,301.71
742,175,2,362.87
743,189,3,752.66
743,55,5,344.63
743,56,3,699.16
743,95,4,271.01
744,24,3,577.65
744,88,5,884.66
744,61,2,606.73
744,157,3,341.8
745,169,4,271.55
745,194,2,798.06
745,179,3,940.85
746,23,5,455.88
746,129,4,295.88
747,92,1,343.45
747,193,5,240.21
747,116,3,126.28
747,143,2,439.21
747,179,1,788.27
747,43,2,13.46
748,51,4,775.39
748,34,2,197.07
748,76,2,86.55
748,118,3,198.35
749,40,1,581.91
749,177,4,525.24
749,17,2,553.35
749,41,2,665.7
749,122,4,31.92
749,97,2,402.84
749,2,5,130.33
750,116,4,135.41
750,41,5,714.98
750,153,4,107.67
750,137,3,345.84
750,170,1,629.65
750,146,3,808.16
751,198,1,194.4
751,138,5,227.81
751,120,1,1056.76
751,24,4,669.16
751,149,5,655.03
751,30,2,470.63
751,178,2,175.21
752,33,5,950.5
752,62,2,757.18
752,13,1,778.06
752,131,5,615.62
753,67,2,461.05
753,86,4,478.43
754,36,2,133.37
754,57,1,314.59
754,179,5,839.33
754,163,3,107.24
755,43,1,13.65
755,175,1,412.1
755,71,2,57.76
755,87,5,170.37
755,8,2,668.79
755,9,1,662.05
755,196,5,779.41
755,3,1,591.17
756,185,3,236.75
757,98,3,84.65
757,173,5,236.52
757,30,5,484.6
757,130,5,357.78
757,166,4,770.32
757,75,1,883.98
758,45,1,828.58
758,196,4,748.07
758,74,4,232.06
759,7,3,208.46
759,12,5,701.8
759,154,2,280.03
759,13,5,745.58
759,1,4,622.74
759,170,3,541.73
759,67,3,455.71
759,63,1,69.88
760,80,1,371.98
760,44,1,754.78
760,148,2,271.1
760,97,5,428.01
760,187,5,167.74
760,11,1,92.29
761,33,1,791.28
761,17,4,716.78
761,16,5,509.36
762,143,3,523.08
762,136,3,602.62
763,141,2,465.0
763,122,4,32.97
763,128,2,33.94
764,103,1,585.71
764,69,4,303.91
765,186,3,395.3
765,44,2,704.94
765,134,4,94.58
765,147,2,423.1
765,166,5,743.72
766,55,4,455.51
766,27,4,244.1
766,80,3,326.24
766,200,1,863.78
766,65,2,575.46
766,22,3,547.59
766,119,2,100.81
767,50,3,232.46
767,187,3,160.09
767,6,5,761.21
767,172,5,84.33
767,22,1,512.69
768,188,5,948.36
768,28,3,838.65
768,95,2,245.51
768,62,1,667.9
769,10,2,141.19
769,75,3,797.13
769,176,5,63.15
769,164,3,588.58
769,15,1,592.71
769,62,2,652.76
770,27,4,278.73
770,24,1,662.14
770,25,5,318.89
771,62,4,713.33
771,152,4,251.67
771,24,2,686.58
771,162,4,48.47
772,186,1,325.07
773,195,5,728.65
773,84,1,324.25
773,100,2,945.14
773,25,1,346.29
773,119,3,109.06
773,129,1,346.22
773,105,5,262.28
773,200,1,804.81
774,177,4,542.28
774,97,3,407.66
774,86,5,615.93
774,121,4,723.86
775,159,4,407.29
776,157,1,412.35
776,89,5,720.01
776,35,5,88.6
776,15,2,494.0
776,20,4,346.01
776,80,1,347.76
777,194,2,649.97
777,105,5,294.23
777,50,2,242.25
778,62,3,627.24
778,116,1,144.93
779,10,5,137.52
779,179,1,835.29
779,191,1,151.38
779,188,3,1013.67
779,76,4,93.16
780,112,4,174.02
780,191,1,149.25
780,12,2,918.33
780,133,1,198.43
780,178,2,205.33
780,25,4,300.71
780,30,1,494.59
781,99,4,230.62
782,83,2,623.02
782,191,3,148.7
783,92,1,395.64
783,14,4,126.31
783,111,5,12.52
783,131,2,678.1
783,141,5,431.01
783,47,3,169.27
784,30,5,405.12
785,136,2,668.44
786,77,2,1035.33
786,61,2,546.47
786,123,3,699.75
786,171,1,620.6
786,141,3,356.58
786,189,1,849.26
787,130,5,325.6
788,75,1,898.36
788,74,4,289.86
789,150,5,452.66
789,43,4,14.29
789,104,5,960.39
789,194,3,796.0
789,154,5,332.89
790,23,5,463.44
790,134,3,102.58
790,76,3,103.67
790,38,5,483.76
790,138,5,279.53
790,94,2,663.35
790,149,2,663.08
790,99,2,226.89
791,200,1,814.91
791,37,1,553.8
791,199,4,830.08
791,111,1,11.43
791,104,4,873.83
792,165,2,302.26
793,144,5,353.7
793,186,2,423.54
793,59,5,273.19
793,134,5,98.72
793,156,3,631.82
794,89,1,738.16
795,178,1,199.78
795,145,2,131.21
795,157,3,387.45
796,112,5,140.74
796,170,4,586.59
796,69,1,325.9
797,4,2,85.23
797,144,5,420.6
797,124,3,149.85
797,110,1,697.99
798,50,5,208.68
798,199,3,786.1
798,69,3,380.56
798,103,1,662.99
798,139,2,554.3
799,193,4,201.35
799,58,1,737.4
799,1,4,621.37
799,2,1,140.9
799,171,2,519.74
799,132,3,981.46
799,112,1,177.96
799,154,1,258.41
800,136,1,603.4
800,15,3,588.43
800,157,4,343.08
800,166,5,843.07
800,72,5,219.98
800,21,4,297.57
800,76,1,105.65
801,57,5,296.99
801,164,2,593.37
801,72,4,209.4
801,70,4,921.97
801,5,4,623.5
801,127,5,312.57
802,89,4,705.32
802,5,4,616.59
802,143,1,551.39
803,145,3,111.53
803,180,5,692.37
803,155,3,34.25
804,50,2,212.66
804,51,2,783.33
805,92,5,353.88
805,184,4,969.06
805,44,2,613.9
805,52,1,820.64
805,89,1,665.48
805,103,2,613.42
806,61,3,571.12
806,132,2,857.87
806,172,1,75.04
806,82,5,457.68
806,34,3,201.91
806,120,2,952.43
806,127,3,330.66
807,37,3,636.0
808,25,3,307.64
809,61,3,554.34
810,102,2,297.18
810,121,4,927.88
811,48,1,633.21
811,20,5,400.36
811,4,2,98.73
812,161,4,199.06
812,50,5,210.36
813,189,4,789.97
813,126,2,220.02
813,188,5,1042.13
813,176,1,64.23
813,156,2,648.63
813,113,3,682.42
814,8,5,654.64
814,87,4,159.78
814,59,1,235.2
814,147,1,385.66
814,193,4,202.14
814,116,4,136.36
814,190,2,636.7
815,94,4,692.78
816,22,3,460.2
816,169,2,239.5
816,44,4,631.23
817,4,4,103.37
817,199,1,734.61
817,86,2,562.94
817,139,5,431.22
817,115,5,703.8
817,27,4,252.88
818,143,3,500.36
819,111,5,11.97
819,160,2,947.72
819,156,1,515.53
819,139,1,553.71
820,170,3,628.1
820,139,3,499.63
820,111,3,13.43
820,185,3,298.34
821,166,4,722.97
821,22,5,532.23
822,193,5,191.12
822,10,4,150.88
822,178,5,202.58
822,168,2,925.83
822,113,5,572.45
822,24,4,646.75
822,92,5,439.5
822,46,4,526.28
823,157,5,451.64
823,137,2,371.44
823,127,2,328.08
823,99,5,244.21
823,139,1,450.65
823,39,5,268.51
823,160,5,800.3
823,148,2,235.28
824,95,3,290.67
824,14,4,137.13
824,179,5,828.14
824,69,4,324.51
825,8,2,812.87
826,139,3,553.96
826,46,5,562.46
826,200,5,771.84
826,192,2,54.88
826,88,5,772.57
827,48,5,606.0
827,164,4,707.13
827,64,2,84.07
827,163,2,137.93
827,35,5,96.38
828,88,1,724.32
828,104,3,937.41
829,137,4,397.88
829,195,3,643.85
829,87,5,152.04
830,104,2,988.84
830,151,5,432.03
830,57,3,329.58
831,58,4,749.18
831,130,1,325.71
832,133,3,191.77
832,68,2,207.92
832,99,3,218.65
832,144,1,403.65
832,84,5,322.96
832,5,1,634.65
832,157,1,453.03
832,83,5,774.7
833,43,1,11.63
833,13,3,668.12
833,51,3,817.72
833,134,3,96.95
833,181,3,451.39
833,86,2,616.73
833,149,2,508.1
833,61,2,539.12
834,122,1,36.45
834,187,5,139.54
834,135,2,643.3
834,25,1,334.05
834,61,1,524.43
834,110,3,517.08
834,115,4,713.48
835,179,5,866.94
835,152,2,238.0
836,2,3,156.56
836,70,2,796.54
836,93,5,570.03
836,34,4,236.82
836,61,3,548.01
836,132,5,995.48
836,135,4,696.1
836,143,3,492.42
837,43,3,12.58
837,36,3,155.24
837,127,4,318.33
837,181,3,525.29
837,87,5,171.87
838,46,1,689.55
838,129,4,349.62
838,33,1,984.77
838,78,1,346.71
838,158,1,767.84
839,79,2,752.43
839,96,2,380.21
839,164,1,563.1
840,82,5,404.83
840,18,4,737.86
840,54,2,167.69
840,2,3,148.81
840,83,5,642.58
840,88,4,816.52
841,151,2,524.92
841,159,4,376.01
841,184,3,913.03
841,126,2,206.11
841,37,2,614.88
841,128,5,30.41
841,177,2,599.4
842,74,1,289.26
842,54,2,177.13
842,18,2,900.36
842,135,2,628.91
842,56,1,805.89
842,45,5,861.4
843,16,1,594.07
843,97,4,443.23
844,126,1,194.9
844,41,4,739.87
844,53,1,126.3
844,184,2,898.41
844,142,3,332.34
845,119,4,105.63
845,83,5,610.45
845,67,3,517.43
845,192,1,50.37
845,93,4,502.89
845,144,5,373.55
845,161,1,197.7
845,69,5,331.07
846,184,2,893.09
846,113,2,580.34
846,31,2,218.44
847,8,5,691.06
847,84,5,330.02
847,47,4,139.4
848,26,5,856.37
848,188,3,806.9
848,110,5,555.56
849,61,2,590.18
849,43,5,13.69
849,84,5,261.5
850,69,4,358.35
850,107,4,623.65
850,32,1,239.57
850,126,3,201.62
850,186,5,418.51
851,157,2,391.56
851,184,4,873.04
851,186,1,324.25
851,30,5,417.52
851,47,5,151.71
851,115,1,897.45
851,155,3,29.53
851,150,5,376.45
852,34,1,232.99
852,39,3,217.58
852,8,1,745.73
852,173,2,269.06
853,12,5,746.78
854,156,2,556.58
854,176,3,74.17
854,120,3,974.29
854,133,5,159.76
854,129,1,307.6
854,130,1,371.78
854,146,3,809.78
854,113,2,774.78
855,166,2,738.49
855,21,5,297.95
855,147,1,440.66
855,83,2,581.91
855,29,2,654.17
855,118,5,225.33
855,18,1,877.98
856,78,5,389.0
856,51,5,812.79
857,2,5,122.18
857,148,5,279.32
857,107,2,785.43
857,121,2,796.11
858,30,4,387.85
858,54,2,160.12
858,41,5,629.09
859,30,1,424.68
859,29,2,552.69
860,31,1,250.4
861,35,2,107.96
861,186,2,425.63
861,88,5,691.73
861,170,4,550.04
861,191,5,130.07
861,136,2,490.57
861,195,3,706.65
861,113,1,731.98
862,196,3,694.45
862,73,5,366.39
862,46,5,645.71
863,87,2,165.76
863,3,3,502.44
863,148,1,268.35
864,180,1,784.48
864,94,1,702.05
864,90,2,134.03
864,185,5,284.32
865,33,2,928.41
865,200,1,917.06
865,178,2,180.95
865,150,3,414.77
865,128,5,32.25
865,5,3,551.46
866,55,2,464.26
866,7,4,184.34
866,67,4,515.71
867,93,2,447.66
867,158,3,697.54
868,43,1,12.93
869,185,3,235.09
869,22,1,516.87
869,111,3,12.19
869,110,2,692.71
869,152,1,305.0
869,6,3,622.92
869,106,1,226.4
869,59,5,213.89
870,104,3,849.04
870,128,3,32.98
870,145,3,126.87
870,197,4,685.08
870,164,2,706.48
870,116,1,137.09
871,65,1,538.38
871,119,1,108.01
871,112,5,176.62
872,10,4,132.44
872,54,1,167.6
873,103,1,545.52
873,71,3,66.85
873,196,2,781.61
873,24,1,675.94
873,126,1,226.72
873,42,2,282.24
873,109,4,470.2
873,133,2,174.8
874,119,3,113.3
875,13,5,734.89
875,74,4,310.37
876,52,1,702.51
876,103,2,650.73
876,45,5,788.7
876,30,4,465.6
876,181,4,447.37
877,128,2,26.79
877,8,2,892.4
877,53,2,134.64
877,31,4,266.04
877,144,4,439.65
878,112,2,148.23
878,39,4,261.44
878,21,1,221.0
878,91,4,637.9
878,150,1,413.56
878,17,3,593.64
878,135,1,722.51
879,30,4,433.65
879,13,1,809.02
880,10,5,159.92
880,6,5,740.76
880,192,5,49.03
880,168,3,922.65
880,68,3,192.99
881,171,1,652.75
881,182,5,662.69
881,17,5,631.77
881,82,5,381.3
882,102,5,266.03
882,156,1,573.14
882,136,4,637.05
882,127,3,306.17
882,164,4,557.25
882,58,2,978.63
882,166,3,706.48
882,17,4,721.64
883,147,5,352.22
883,69,5,361.07
883,64,5,71.06
883,60,5,33.08
883,45,1,814.1
883,196,3,686.05
883,83,4,612.7
883,112,2,179.21
884,55,5,403.24
885,139,1,524.5
885,44,3,756.11
885,28,5,727.1
885,23,1,506.5
885,106,5,243.42
885,15,5,540.63
885,41,5,733.39
885,170,2,599.31
886,22,5,586.61
886,114,5,114.84
887,170,3,691.56
887,131,2,608.45
887,8,1,688.18
887,19,3,266.75
887,140,2,690.87
888,130,1,313.94
888,96,3,428.24
888,113,1,667.49
888,3,2,623.5
888,139,4,552.33
888,45,3,844.8
888,16,1,569.18
888,7,1,234.94
889,131,3,713.53
889,128,5,34.67
889,173,5,279.3
890,119,4,102.55
890,186,1,394.71
890,193,5,193.22
891,59,3,236.79
891,183,4,696.14
891,31,2,271.91
891,67,3,407.73
891,23,5,468.69
891,149,3,590.71
892,91,2,578.66
892,28,1,779.17
892,200,4,895.85
892,118,3,220.28
892,149,4,641.43
892,169,2,243.96
892,172,5,88.1
893,7,2,212.98
893,69,1,349.29
893,116,2,143.41
893,131,3,747.14
893,80,2,375.16
893,39,4,271.23
893,17,5,586.59
894,1,2,809.64
894,129,4,294.7
894,147,5,395.44
895,158,4,790.02
895,11,5,96.09
895,112,5,158.67
895,36,1,132.34
896,23,1,384.46
896,77,2,945.99
897,170,1,650.52
897,194,4,664.18
897,154,1,322.36
897,164,2,605.49
897,42,3,244.4
897,53,5,122.89
898,103,1,693.94
898,86,3,631.28
899,193,1,183.83
899,78,1,382.93
899,127,3,331.45
899,38,5,529.18
899,68,1,183.6
900,194,5,771.29
900,190,5,640.69
900,124,5,165.78
900,192,1,57.52
900,17,4,704.45
900,198,2,243.57
900,133,1,154.85
900,33,4,838.48
901,58,4,888.69
901,84,3,300.08
902,158,5,662.56
902,170,3,618.74
902,138,4,282.91
902,159,1,393.55
902,64,5,71.98
902,179,3,795.61
902,149,1,635.66
903,32,5,227.0
903,158,1,723.93
904,93,1,433.17
904,64,1,74.27
904,179,5,786.33
904,98,5,79.33
904,178,2,223.83
904,12,2,786.5
904,90,2,118.8
904,30,5,385.33
905,84,1,287.22
905,96,5,373.55
905,154,2,282.51
905,15,5,495.08
905,98,1,72.21
906,97,4,456.28
906,175,1,369.44
906,71,4,62.86
906,190,1,585.49
906,143,3,535.62
907,109,1,474.51
907,94,3,653.75
907,126,2,213.88
907,194,5,654.94
907,114,1,125.77
907,88,2,791.03
908,67,3,492.81
908,104,1,941.92
908,98,3,68.7
908,34,3,222.83
908,163,1,113.05
908,48,4,484.02
909,48,2,509.88
909,31,4,276.77
909,45,4,809.43
910,80,1,311.34
910,103,1,572.55
910,35,5,82.76
910,196,3,873.85
910,81,5,890.17
910,157,1,416.85
910,18,5,686.97
910,100,4,708.34
911,124,5,142.77
911,183,3,798.59
911,127,1,291.29
911,144,3,440.75
911,33,4,839.36
911,51,2,983.25
911,21,4,271.99
912,38,2,499.9
912,187,5,141.49
913,59,3,221.8
913,189,4,915.96
913,195,5,799.69
913,123,5,654.96
913,88,2,771.89
914,68,2,198.8
914,132,3,893.81
914,45,3,792.13
914,80,4,313.58
914,33,3,787.68
914,32,4,239.19
915,190,2,721.89
915,38,4,648.15
915,51,5,839.12
915,20,4,370.61
915,29,5,661.93
915,36,1,164.53
916,113,2,704.01
916,199,1,716.41
916,102,5,265.38
916,196,2,804.48
916,53,4,143.39
916,63,1,69.52
916,171,1,628.27
916,76,1,111.24
917,64,5,64.91
917,11,2,111.82
917,66,5,126.53
917,85,2,713.65
917,183,2,660.05
917,163,2,117.04
917,50,1,262.94
918,180,1,889.35
919,184,5,837.85
919,102,1,274.19
920,89,1,596.06
920,45,2,913.43
920,72,3,267.9
920,66,4,141.9
920,172,2,85.04
920,93,5,493.3
920,67,3,397.71
921,165,5,311.47
921,153,3,97.7
921,32,4,286.91
921,38,5,624.62
922,151,3,468.71
922,136,3,669.91
922,132,2,887.55
922,199,1,795.46
922,40,4,603.01
922,196,3,840.15
922,177,1,499.6
923,187,4,166.81
923,154,2,321.48
924,34,2,222.06
924,53,2,131.13
924,143,1,496.89
924,167,1,703.49
924,58,5,986.71
925,8,5,874.0
925,101,2,160.7
925,41,1,655.52
925,146,1,765.4
925,54,2,139.55
925,45,1,743.4
925,133,5,150.33
925,132,4,860.68
926,30,4,492.27
926,12,1,861.29
926,8,1,651.79
926,131,2,713.67
926,162,1,54.44
926,153,2,90.83
926,172,3,92.71
927,167,4,854.33
927,63,5,67.74
927,165,2,321.66
927,22,4,481.93
927,151,5,507.1
927,131,1,610.97
928,1,1,639.62
929,193,4,214.37
929,104,3,979.26
929,47,1,129.99
929,1,4,692.61
929,95,1,252.92
929,72,4,210.6
929,85,3,806.66
929,191,1,153.03
930,73,4,407.43
930,1,5,732.39
930,115,5,736.44
930,139,5,493.66
931,95,2,281.66
932,108,5,612.56
932,141,4,423.59
932,52,5,693.37
932,76,1,100.26
932,142,5,307.42
932,37,5,558.42
932,97,5,443.29
933,121,4,951.25
933,136,1,631.18
934,8,1,759.45
934,95,4,264.98
934,152,5,234.79
934,110,1,555.65
934,47,2,174.68
934,93,3,490.34
935,162,5,65.28
935,134,5,123.93
935,148,2,267.73
935,144,4,441.95
935,48,5,547.7
935,98,1,73.8
935,4,4,96.4
935,78,1,365.84
936,125,1,856.53
936,76,5,88.63
936,99,1,229.86
937,36,3,174.67
937,112,1,162.09
937,69,3,337.21
937,46,3,653.02
937,42,2,264.47
937,37,5,499.3
937,155,3,30.89
938,125,5,731.88
938,12,3,715.26
938,82,1,406.94
938,112,1,172.19
938,200,1,909.3
938,130,4,292.89
939,181,4,523.28
939,88,2,726.18
939,105,4,240.15
939,71,5,76.83
940,144,3,435.42
940,157,1,336.87
940,84,5,287.22
941,42,2,305.11
941,177,4,452.53
941,68,5,163.12
942,2,1,147.01
942,124,5,138.68
942,17,1,605.85
942,16,4,571.76
942,90,1,137.14
942,144,1,446.89
943,48,4,547.97
943,110,5,520.53
943,21,1,230.64
943,192,1,48.4
943,12,5,885.43
943,191,1,129.06
944,124,1,146.97
945,144,2,354.51
945,183,5,779.46
945,84,5,285.66
945,179,2,875.53
945,76,4,113.29
946,34,1,189.57
946,153,5,111.43
946,66,4,151.94
946,72,3,220.47
946,121,1,903.43
946,197,1,649.29
947,67,2,429.99
948,199,1,760.75
948,144,3,384.06
948,170,3,554.06
948,157,5,391.44
948,104,2,959.64
948,57,2,287.12
949,136,4,624.54
